id,title,author,dynasty,genre,poem_type,content,lines,line_char_counts,meter_pattern,total_lines,total_chars,is_regular,meter_category
5b9a1a43367d5c0f40d23a89,定林院昭文斋,王安石,宋代,诗,杂言,"定林斋后鸣禽散，只有提壶守屋檐。苦劝道人沽美酒，不应无意引陶潜。

",['定林斋后鸣禽散只有提壶守屋檐苦劝道人沽美酒不应无意引陶潜'],[28],28,1,28,False,
5b9a1454367d5cab186686ed,行香子·秋与,苏轼,宋代,诗,杂言,"昨夜霜风。先入梧桐。浑无处、回避衰容。问公何事，不语书空。但一回醉，一回病，一回慵；
朝来庭下，光阴如箭，似无言、有意伤侬。都将万事，付与千钟。任酒花白，眼花乱，烛花红。","['昨夜霜风先入梧桐浑无处回避衰容问公何事不语书空但一回醉一回病一回慵', '朝来庭下光阴如箭似无言有意伤侬都将万事付与千钟任酒花白眼花乱烛花红']","[33, 33]","33,33",2,66,False,
5b9a18f8367d5c0f40d231dd,王县尉挽词,楼钥,宋代,诗,杂言,"干蛊恢才刃，谁能货殖私。
人皆竞毫发，我独破藩篱。
风雨空残梦，池台怆昔时。
板舆临穴处，行道亦兴悲。","['干蛊恢才刃谁能货殖私', '人皆竞毫发我独破藩篱', '风雨空残梦池台怆昔时', '板舆临穴处行道亦兴悲']","[10, 10, 10, 10]","10,10,10,10",4,40,False,
5b9a1af6367d5c0f40d23f3f,五月十一日夜且半梦从大驾亲征尽复汉唐故地,陆游,宋代,诗,杂言,"天宝胡兵陷两京，北庭安西无汉营。
五百年间置不问，圣主下诏初亲征。
熊罴百万从銮驾，故地不劳传檄下。
筑城绝塞进新图，排仗行宫宣大赦。
冈峦极目汉山川，文书初用淳熙年。
驾前六军错锦锈，秋风鼓角声满天。
苜蓿峰前尽亭障，平安火在交河上。
凉州女儿满高楼，梳头已学京都样。","['天宝胡兵陷两京北庭安西无汉营', '五百年间置不问圣主下诏初亲征', '熊罴百万从銮驾故地不劳传檄下', '筑城绝塞进新图排仗行宫宣大赦', '冈峦极目汉山川文书初用淳熙年', '驾前六军错锦锈秋风鼓角声满天', '苜蓿峰前尽亭障平安火在交河上', '凉州女儿满高楼梳头已学京都样']","[14, 14, 14, 14, 14, 14, 14, 14]","14,14,14,14,14,14,14,14",8,112,False,
5b9a1823367d5c0f40d22c47,和张仆射塞下曲六首,卢纶,唐代,诗,杂言,"鹫翎金仆姑，燕尾绣蝥弧。
独立扬新令，千营共一呼。

林暗草惊风，将军夜引弓。
平明寻白羽，没在石棱中。

月黑雁飞高，单于夜遁逃。
欲将轻骑逐，大雪满弓刀。

野幕敞琼筵，羌戎贺劳旋。
醉和金甲舞，雷鼓动山川。

调箭又呼鹰，俱闻出世能。
奔狐将迸雉，扫尽古丘陵。

亭亭七叶贵，荡荡一隅清。
他日题麟阁，唯应独不名。

","['鹫翎金仆姑燕尾绣蝥弧', '独立扬新令千营共一呼', '林暗草惊风将军夜引弓', '平明寻白羽没在石棱中', '月黑雁飞高单于夜遁逃', '欲将轻骑逐大雪满弓刀', '野幕敞琼筵羌戎贺劳旋', '醉和金甲舞雷鼓动山川', '调箭又呼鹰俱闻出世能', '奔狐将迸雉扫尽古丘陵', '亭亭七叶贵荡荡一隅清', '他日题麟阁唯应独不名']","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]","10,10,10,10,10,10,10,10,10,10,10,10",12,120,False,
5b9a1c86367d5c0f40d249bb,浣溪沙 其一,汪东,清代,诗,杂言,"羸病新知白发增。未妨春气透疏棂。小园梅蕊已含馨。

伏枥尚存千里志，培风终拟九霄行。莫将修短论余生。

","['羸病新知白发增未妨春气透疏棂小园梅蕊已含馨', '伏枥尚存千里志培风终拟九霄行莫将修短论余生']","[21, 21]","21,21",2,42,False,
5b9a1b18367d5c0f40d24022,中秋,李裕,元代,诗,杂言,"待月滦水上，天寒月无魄。重云委城隅，秋色连径白。

北邻有嫠妇，南邻足愁客。昏灯照梦魂，风雨满沙碛。

","['待月滦水上天寒月无魄重云委城隅秋色连径白', '北邻有嫠妇南邻足愁客昏灯照梦魂风雨满沙碛']","[20, 20]","20,20",2,40,False,
5b9a1947367d5c0f40d233f2,戴帅初九日无憀以满城风雨近重阳为韵七首袖,陈著,宋代,诗,杂言,"年年好时节，雪月花与风。
谁知百年内，忧乐元不同。
方其少壮日，日日醉梦中。
年年旋衰飒。有景谁复穷。","['年年好时节雪月花与风', '谁知百年内忧乐元不同', '方其少壮日日日醉梦中', '年年旋衰飒有景谁复穷']","[10, 10, 10, 10]","10,10,10,10",4,40,False,
5b9a1497367d5cab186688b5,人间词话七则,王国维,清代,诗,杂言,"　　有有我之境，有无我之境。“泪眼问花花不语，乱红飞过秋千去。”“可堪孤馆闭春寒，杜鹃声里斜阳暮。”有我之境也。“采菊东篱下，悠然见南山。”“寒波澹澹起，白鸟悠悠下。”无我之境也。有我之境，以我观物，故物我皆著我之色彩。无我之境，以物观物，故不知何者为我，何者为物。古人为词，写有我之境者为多，然未始不能写无我之境，此在豪杰之士能自树立耳。
　　境非独谓景物也。喜怒哀乐，亦人心中之一境界。故能写真景物，真感情者，谓之有境界。否则谓之无境界。
　　境界有大小，不以是而分优劣。“细雨鱼儿出，微风燕子斜”何遽不若“落日照大旗，马鸣风萧萧”。“宝帘闲挂小银钩”何遽不若“雾失楼台，月迷津渡”也。
　　词至李后主而眼界始大，感慨遂深，遂变伶工之词而为士大夫之词。周介存置诸温韦之下，可为颠倒黑白矣。“自是人生长恨水长东”、“流水落花春去也，天上人间”，《金荃》《浣花》，能有此气象耶？
　　古今之成大事业、大学问者，罔不经过三种之境界：“昨夜西风凋碧树。独上高楼，望尽天涯路。”此第一境界也。“衣带渐宽终不悔，为伊消得人憔悴。”此第二境界也。“众里寻他千百度，蓦然回首，那人却在，灯火阑珊处。”此第三境界也。此等语皆非大词人不能道。然遽以此意解释诸词，恐为晏欧诸公所不许也。
　　大家之作，其言情也必沁人心脾，其写景也必豁人耳目。其辞脱口而出，无矫揉妆束之态。以其所见者真，所知者深也。诗词皆然。持此以衡古今之作者，可无大误也。
　　诗人对宇宙人生，须入乎其内，又须出乎其外。入乎其内，故能写之。出乎其外，故能观之。入乎其内，故有生气。出乎其外，故有高致。美成能入而不出。白石以降，于此二事皆未梦见。","['有有我之境有无我之境泪眼问花花不语乱红飞过秋千去可堪孤馆闭春寒杜鹃声里斜阳暮有我之境也采菊东篱下悠然见南山寒波澹澹起白鸟悠悠下无我之境也有我之境以我观物故物我皆著我之色彩无我之境以物观物故不知何者为我何者为物古人为词写有我之境者为多然未始不能写无我之境此在豪杰之士能自树立耳', '境非独谓景物也喜怒哀乐亦人心中之一境界故能写真景物真感情者谓之有境界否则谓之无境界', '境界有大小不以是而分优劣细雨鱼儿出微风燕子斜何遽不若落日照大旗马鸣风萧萧宝帘闲挂小银钩何遽不若雾失楼台月迷津渡也', '词至李后主而眼界始大感慨遂深遂变伶工之词而为士大夫之词周介存置诸温韦之下可为颠倒黑白矣自是人生长恨水长东流水落花春去也天上人间金荃浣花能有此气象耶', '古今之成大事业大学问者罔不经过三种之境界昨夜西风凋碧树独上高楼望尽天涯路此第一境界也衣带渐宽终不悔为伊消得人憔悴此第二境界也众里寻他千百度蓦然回首那人却在灯火阑珊处此第三境界也此等语皆非大词人不能道然遽以此意解释诸词恐为晏欧诸公所不许也', '大家之作其言情也必沁人心脾其写景也必豁人耳目其辞脱口而出无矫揉妆束之态以其所见者真所知者深也诗词皆然持此以衡古今之作者可无大误也', '诗人对宇宙人生须入乎其内又须出乎其外入乎其内故能写之出乎其外故能观之入乎其内故有生气出乎其外故有高致美成能入而不出白石以降于此二事皆未梦见']","[137, 41, 56, 73, 118, 64, 69]","137,41,56,73,118,64,69",7,558,False,
5b9a19e8367d5c0f40d2382f,除夕过任山甫不遇,欧大任,明代,诗,杂言,"任昉诗谁似，风流大郡僚。贡金同九牧，鸣佩已三朝。

岁暮家炊桂，天涯客颂椒。寻君不可见，羸马玉河桥。

","['任昉诗谁似风流大郡僚贡金同九牧鸣佩已三朝', '岁暮家炊桂天涯客颂椒寻君不可见羸马玉河桥']","[20, 20]","20,20",2,40,False,
5b9a1bb1367d5c0f40d24424,晓离杨梅驿,韦骧,宋代,诗,杂言,"长坡峻阪足崎岖，晓出杨梅古驿孤。山腹带云如曳练，稻梢垂露欲流珠。

穿篱鸭脚深深碧，近水鸡冠小小株。行役虽劳遇佳境，且将幽句慰瘏痡。

","['长坡峻阪足崎岖晓出杨梅古驿孤山腹带云如曳练稻梢垂露欲流珠', '穿篱鸭脚深深碧近水鸡冠小小株行役虽劳遇佳境且将幽句慰瘏痡']","[28, 28]","28,28",2,56,False,
5b9a187a367d5c0f40d22e8f,次韵昌甫所寄 其二,韩淲,宋代,诗,杂言,"飞舞醯鸡只瓮天，何知老壮与穷坚。于今之世宜咸若，从古之贤定复然。

荷尽菊残非一日，草深地僻几多年。吟窗明暗霜须雪，苟亦无言岂舍旃。

","['飞舞醯鸡只瓮天何知老壮与穷坚于今之世宜咸若从古之贤定复然', '荷尽菊残非一日草深地僻几多年吟窗明暗霜须雪苟亦无言岂舍旃']","[28, 28]","28,28",2,56,False,
5b9a1443367d5cab18668683,葛覃,佚名,先秦,诗,杂言,"葛之覃兮，施于中谷，维叶萋萋。黄鸟于飞，集于灌木，其鸣喈喈。
葛之覃兮，施于中谷，维叶莫莫。是刈是濩，为絺为綌，服之无斁。
言告师氏，言告言归。薄污我私，薄浣我衣。害浣害否？归宁父母。","['葛之覃兮施于中谷维叶萋萋黄鸟于飞集于灌木其鸣喈喈', '葛之覃兮施于中谷维叶莫莫是刈是濩为絺为綌服之无斁', '言告师氏言告言归薄污我私薄浣我衣害浣害否归宁父母']","[24, 24, 24]","24,24,24",3,72,False,
5b9a1c79367d5c0f40d24967,咏怀 其七十,阮籍,魏晋,诗,杂言,"天网弥四野，六翮掩不舒。随波纷纶客，汎汎若浮凫。

生命无期度，朝夕有不虞。列仙停脩龄，养志在冲虚。

飘飖云日间，邈与世路殊。荣名非己宝，声色焉足娱。

采药无旋返，神仙志不符。逼此良可惑，令我久踌躇。

","['天网弥四野六翮掩不舒随波纷纶客汎汎若浮凫', '生命无期度朝夕有不虞列仙停脩龄养志在冲虚', '飘飖云日间邈与世路殊荣名非己宝声色焉足娱', '采药无旋返神仙志不符逼此良可惑令我久踌躇']","[20, 20, 20, 20]","20,20,20,20",4,80,False,
5b9a1af7367d5c0f40d23f4b,十八坊诗 介福,王十朋,宋代,诗,杂言,"兹地有神宇，人人来荐羞。神虽能介福，福亦自须求。

",['兹地有神宇人人来荐羞神虽能介福福亦自须求'],[20],20,1,20,False,
5b9a1af1367d5c0f40d23f1a,和子厚弟九日登魏文振亭园七首,王之道,宋代,诗,杂言,"雨余东北望银屏，一带寒山映骨清。
谁道西风能换物，染红枫树亦多情。","['雨余东北望银屏一带寒山映骨清', '谁道西风能换物染红枫树亦多情']","[14, 14]","14,14",2,28,False,
5b9a19db367d5c0f40d237cc,送王覃,王安石,宋代,诗,杂言,"分走人间十五年，尘沙吹鬓各苍然。山林渺渺长回首，儿女纷纷忽满前。

知子有才思奋发，嗟余无地与回旋。相看一作秦吴别，身世何时两息肩。

","['分走人间十五年尘沙吹鬓各苍然山林渺渺长回首儿女纷纷忽满前', '知子有才思奋发嗟余无地与回旋相看一作秦吴别身世何时两息肩']","[28, 28]","28,28",2,56,False,
5b9a19e2367d5c0f40d237ff,次韵无极以道寄金山寺佛鉴五绝 其三,晁补之,宋代,诗,杂言,"鹙子犹应昧此缘，室中那有久如天。饶师掷过三千界，浮玉西津故俨然。

",['鹙子犹应昧此缘室中那有久如天饶师掷过三千界浮玉西津故俨然'],[28],28,1,28,False,
5b9a1ae9367d5c0f40d23eea,宝月台夜坐,谭胜祖,明代,诗,杂言,"一楼岩畔月，竹石倚相将。天地真容懒，湖山恕酒狂。

淡云随树影，薄露出花光。偶尔逢僧话，茶烟起竹房。

","['一楼岩畔月竹石倚相将天地真容懒湖山恕酒狂', '淡云随树影薄露出花光偶尔逢僧话茶烟起竹房']","[20, 20]","20,20",2,40,False,
5b9a1b8d367d5c0f40d24336,同袁通判游越中三首·鸿禧观,陈著,宋代,诗,杂言,"停舟过桥去，两岸绿垂杨。
绕屋水为界，入门花满廊。
如今为道观，闻昔是书堂。
此意与谁说，春风湖渺茫。","['停舟过桥去两岸绿垂杨', '绕屋水为界入门花满廊', '如今为道观闻昔是书堂', '此意与谁说春风湖渺茫']","[10, 10, 10, 10]","10,10,10,10",4,40,False,
5b9a1cac367d5c0f40d24abb,八归 辛巳腊月十九日，郭筠仙“寿苏”集饮,王闿运,清代,诗,杂言,"年年雅会，处处新诗，谁知暗里催老。散仙勘破人间世，付与将来好事，家家东道。

湘上平安多福地，把海内、风流占了。更有峨眉归客。

戏著雪鸿爪。借问寿苏故事，自覃溪去后，唯有杨家酒好。

三年梦里，八仙局外，又见尊前一笑。想文章嬉骂，空洞胸怀可同调。

且较量，红烛光中，绿梅花外，甚处得春早。

","['年年雅会处处新诗谁知暗里催老散仙勘破人间世付与将来好事家家东道', '湘上平安多福地把海内风流占了更有峨眉归客', '戏著雪鸿爪借问寿苏故事自覃溪去后唯有杨家酒好', '三年梦里八仙局外又见尊前一笑想文章嬉骂空洞胸怀可同调', '且较量红烛光中绿梅花外甚处得春早']","[31, 20, 22, 26, 16]","31,20,22,26,16",5,115,False,
5b9a18da367d5c0f40d23115,颂古五十三首 其四十九,释文礼,宋代,诗,杂言,"天地广无边，何云藏北斗。跛脚老云门，未明三八九。

",['天地广无边何云藏北斗跛脚老云门未明三八九'],[20],20,1,20,False,
5b9a17eb367d5c0f40d22ada,美女篇,曹植,魏晋,诗,杂言,"美女妖且闲，采桑歧路间。
柔条纷冉冉，叶落何翩翩。
攘袖见素手，皓腕约金环。
头上金爵钗，腰佩翠琅玕。
明珠交玉体，珊瑚间木难。
罗衣何飘飘，轻裾随风还。
顾盼遗光彩，长啸气若兰。
行徒用息驾，休者以忘餐。
借问女安居，乃在城南端。
青楼临大路，高门结重关。
容华耀朝日，谁不希令颜？
媒氏何所营？玉帛不时安。
佳人慕高义，求贤良独难。
众人徒嗷嗷，安知彼所观？
盛年处房室，中夜起长叹。

","['美女妖且闲采桑歧路间', '柔条纷冉冉叶落何翩翩', '攘袖见素手皓腕约金环', '头上金爵钗腰佩翠琅玕', '明珠交玉体珊瑚间木难', '罗衣何飘飘轻裾随风还', '顾盼遗光彩长啸气若兰', '行徒用息驾休者以忘餐', '借问女安居乃在城南端', '青楼临大路高门结重关', '容华耀朝日谁不希令颜', '媒氏何所营玉帛不时安', '佳人慕高义求贤良独难', '众人徒嗷嗷安知彼所观', '盛年处房室中夜起长叹']","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]","10,10,10,10,10,10,10,10,10,10,10,10,10,10,10",15,150,False,
5b9a1bec367d5c0f40d245b9,水调歌头（再用前韵答任令尹）,向子諲,宋代,诗,杂言,"飘飘任公子，爽气欲横秋。向日携诗过我，知不是凡流。筑室清江西畔，巧占一川佳处，剩士日追游。邀我出门去，柱月上新楼。 
 烂银盘，从树杪，出云头。好是风流从事，同醉入青州。须信人生如幻，七十古来稀有，销得几狐裘。谁似芗林老，无喜亦无忧。","['飘飘任公子爽气欲横秋向日携诗过我知不是凡流筑室清江西畔巧占一川佳处剩士日追游邀我出门去柱月上新楼', '烂银盘从树杪出云头好是风流从事同醉入青州须信人生如幻七十古来稀有销得几狐裘谁似芗林老无喜亦无忧']","[48, 47]","48,47",2,95,False,
5b9a19f4367d5c0f40d2387b,次韵孙推官朴见寄二首 其一,苏辙,宋代,诗,杂言,"蒙愠未能忧悄悄，得闲时复醉昏昏。知君亦学无言语，岂悟维摩不二门。

",['蒙愠未能忧悄悄得闲时复醉昏昏知君亦学无言语岂悟维摩不二门'],[28],28,1,28,False,
5b9a17f0367d5c0f40d22afa,采葛,佚名,先秦,诗,杂言,"彼采葛兮，一日不见，如三月兮！
彼采萧兮，一日不见，如三秋兮！
彼采艾兮！一日不见，如三岁兮！","['彼采葛兮一日不见如三月兮', '彼采萧兮一日不见如三秋兮', '彼采艾兮一日不见如三岁兮']","[12, 12, 12]","12,12,12",3,36,False,
