id,author,title,dynasty,genre,lines,line_char_counts,meter_pattern,total_lines,total_chars,is_regular,regular_meter,poem_type
,李光,水调歌头,宋代,词,晚渡呼舟急|寒日正苍茫|西兴浦口云|树真个是吾乡|闻蜗庐好在小圃犹|存松菊三径未全荒|收拾桑榆景|蓑笠换金章|珥金貂拥|珠履在岩廊|回头万事何|有一枕梦黄粮|十载人间忧患赢得|萧萧华发清镜照星霜|醉倒休扶我|身世永相忘,"5,5,5,6,8,8,5,5,4,5,5,6,8,9,5,5","5,5,5,6,8,8,5,5,4,5,5,6,8,9,5,5",16,94,False,,词
,张生1,雨中花慢,宋代,词,事往人离还似暮|峡归云陇上流泉|奈强分圆|镜枉断哀弦|常记酒阑歌畔|难忘月底花前|旧携手处层楼|朱户触目依然|从来惯向绣帏罗|帐镇效比翼纹鸳|谁念我而今|清夜常是孤眠|入户不如飞絮|傍怀争及炉烟|这回休也一生|心事为尔萦牵,"7,7,4,5,6,6,6,6,7,7,5,6,6,6,6,6","7,7,4,5,6,6,6,6,7,7,5,6,6,6,6,6",16,96,False,,词
,江纬,向湖边,宋代,词,退处相关幽栖林|薮舍宇第须茅盖|翠清泉启|轩窗遥对|遇等闲邻里过从亲|朋临顾草草便成幽会|策杖携壶|向湖边柳外|旋买溪鱼|便斫银丝脍|谁复欲痛饮|如长鲸吞海|共惜醺酣|恐欢娱难再|矧清风明|月非钱买|休追念金马|玉堂心胆碎|且斗尊前|有阿谁身在,"7,7,4,4,8,9,4,5,4,5,5,5,4,5,4,4,5,5,4,5","7,7,4,4,8,9,4,5,4,5,5,5,4,5,4,4,5,5,4,5",20,103,False,,词
,美奴,卜算子,宋代,词,送我出东门|乍别长安道|两岸垂杨锁暮|烟正是秋光老|一曲古阳关|莫惜金尊倒|君向潇湘我向|秦鱼雁何时到,"5,5,6,6,5,5,6,6","5,5,6,6,5,5,6,6",8,44,False,,词
,美奴,如梦令,宋代,词,日暮马|嘶人去|船逐清|波东注|后夜最高楼|还肯思量人否|无|绪|无|绪|生怕黄|昏疏雨,"3,3,3,3,5,6,1,1,1,1,3,3","3,3,3,3,5,6,1,1,1,1,3,3",12,33,False,,词
,张扩,人娇,宋代,词,深院海棠谁|倩春工染就|映窗户|烂如锦绣|东君何意|便风狂雨骤|堪恨处一|枝未曾到手|今日乍晴|匆匆命酒|犹及见|胭脂半透|残红几点|明朝知在否|问何似去|年看花时候,"5,5,3,4,4,5,4,5,4,4,3,4,4,5,4,5","5,5,3,4,4,5,4,5,4,4,3,4,4,5,4,5",16,68,False,,词
,张扩,人娇,宋代,词,多少胭脂|匀成点就|千枝乱|攒红堆绣|花无长好|更光阴去骤|对景忆良|朋故应招手|曾记年时|花间把酒|枉淋浪|春衫湿透|文园今病|问远能来否|却道有荼|蘼牡丹时候,"4,4,3,4,4,5,4,5,4,4,3,4,4,5,4,5","4,4,3,4,4,5,4,5,4,4,3,4,4,5,4,5",16,66,False,,词
,赵子崧,菩萨蛮,宋代,词,锦如花|色春残饮|饮残春|色花如锦|楼上|正人愁|愁人|正上楼|晏天|横阵雁|雁阵|横天晏|思远|寄情词|词情|寄远思,"3,4,3,4,2,3,2,3,2,3,2,3,2,3,2,3","3,4,3,4,2,3,2,3,2,3,2,3,2,3,2,3",16,44,False,,词
,赵子崧,菩萨蛮,宋代,词,雨荷惊|起双飞鹭|鹭飞双|起惊荷雨|浓醉|一轩风|风轩|一醉浓|午阴|清散暑|暑散|清阴午|斜日|转窗纱|纱窗|转日斜,"3,4,3,4,2,3,2,3,2,3,2,3,2,3,2,3","3,4,3,4,2,3,2,3,2,3,2,3,2,3,2,3",16,44,False,,词
,赵子崧,菩萨蛮,宋代,词,断鸿归|处飞云乱|乱云飞|处归鸿断|风弄|叶翻红|红翻|叶弄风|柳残|凋院后|后院|凋残柳|楼外|水云秋|秋云|水外楼,"3,4,3,4,2,3,2,3,2,3,2,3,2,3,2,3","3,4,3,4,2,3,2,3,2,3,2,3,2,3,2,3",16,44,False,,词
,赵子崧,菩萨蛮,宋代,词,月天遥|照寒窗雪|雪窗寒|照遥天月|门掩|欲黄昏|昏黄|欲掩门|锦鹓|双并枕|枕并|双鹓锦|云鬓|整纤琼|琼纤|整鬓云,"3,4,3,4,2,3,2,3,2,3,2,3,2,3,2,3","3,4,3,4,2,3,2,3,2,3,2,3,2,3,2,3",16,44,False,,词
,鉴堂,菩萨蛮,宋代,词,落花丛|外风惊鹊|鹊惊风|外丛花落|乡梦|困时长|长时|困梦乡|暮天|江口渡|渡口|江天暮|林远|度栖禽|禽栖|度远林,"3,4,3,4,2,3,2,3,2,3,2,3,2,3,2,3","3,4,3,4,2,3,2,3,2,3,2,3,2,3,2,3",16,44,False,,词
,鉴堂,菩萨蛮,宋代,词,竹枝高|映荷池绿|绿池荷|映高枝竹|流水|碧浮鸥|鸥浮|碧水流|酒尊|陪旧友|友旧|陪尊酒|吟客|坐时斟|斟时|坐客吟,"3,4,3,4,2,3,2,3,2,3,2,3,2,3,2,3","3,4,3,4,2,3,2,3,2,3,2,3,2,3,2,3",16,44,False,,词
,鉴堂,菩萨蛮,宋代,词,砌风鸣|叶繁霜坠|坠霜繁|叶鸣风砌|山外|水潺潺|潺潺|水外山|冷衾|愁夜永|永夜|愁衾冷|砧响|更蛩吟|吟蛩|更响砧,"3,4,3,4,2,3,2,3,2,3,2,3,2,3,2,3","3,4,3,4,2,3,2,3,2,3,2,3,2,3,2,3",16,44,False,,词
,鉴堂,菩萨蛮,宋代,词,浦南回|桨归庭户|户庭归|桨回南浦|帘卷|欲晴天|天晴|欲卷帘|月光|交映雪|雪映|交光月|残漏|怯宵寒|寒宵|怯漏残,"3,4,3,4,2,3,2,3,2,3,2,3,2,3,2,3","3,4,3,4,2,3,2,3,2,3,2,3,2,3,2,3",16,44,False,,词
,梅窗,菩萨蛮,宋代,词,碧窗纱|透春寒极|极寒春|透纱窗碧|谁送|缕金衣|衣金|缕送谁|玉肌|生嫩粟|粟嫩|生肌玉|温处|坐香茵|茵香|坐处温,"3,4,3,4,2,3,2,3,2,3,2,3,2,3,2,3","3,4,3,4,2,3,2,3,2,3,2,3,2,3,2,3",16,44,False,,词
,梅窗,菩萨蛮,宋代,词,折来初|步东溪月|月溪东|步初来折|香处|是瑶芳|芳瑶|是处香|藓花|浮晕浅|浅晕|浮花藓|清对|一枝瓶|瓶枝|一对清,"3,4,3,4,2,3,2,3,2,3,2,3,2,3,2,3","3,4,3,4,2,3,2,3,2,3,2,3,2,3,2,3",16,44,False,,词
,梅窗,菩萨蛮,宋代,词,浅红绡|透春裁剪|剪裁春|透绡红浅|机锦|织情丝|丝情|织锦机|意深|凭远寄|寄远|凭深意|波渺|胜愁多|多愁|胜渺波,"3,4,3,4,2,3,2,3,2,3,2,3,2,3,2,3","3,4,3,4,2,3,2,3,2,3,2,3,2,3,2,3",16,44,False,,词
,梅窗,菩萨蛮,宋代,词,点点花|飞春恨浅|浅恨春|飞花点点|莺语|似多情|情多|似语莺|恋春|增酒劝|劝酒|增春恋|颦损|翠蛾新|新蛾|翠损颦,"3,4,3,4,2,3,2,3,2,3,2,3,2,3,2,3","3,4,3,4,2,3,2,3,2,3,2,3,2,3,2,3",16,44,False,,词
,梅窗,菩萨蛮,宋代,词,曲屏春|展山浮玉|玉浮山|展春屏曲|香鸭|瑞云翔|翔云|瑞鸭香|醉深|留客意|意客|留深醉|凉枕|怯宵长|长宵|怯枕凉,"3,4,3,4,2,3,2,3,2,3,2,3,2,3,2,3","3,4,3,4,2,3,2,3,2,3,2,3,2,3,2,3",16,44,False,,词
,梅窗,菩萨蛮,宋代,词,玉钗松|鬓凝云绿|绿云凝|鬓松钗玉|双翠|碍枝长|长枝|碍翠双|色丝|添意密|密意|添丝色|红映|袖纱笼|笼纱|袖映红,"3,4,3,4,2,3,2,3,2,3,2,3,2,3,2,3","3,4,3,4,2,3,2,3,2,3,2,3,2,3,2,3",16,44,False,,词
,梅窗,西江月,宋代,词,雨过轻风弄柳|湖东映日春烟|晴芜平|水远连天|隐隐飞|翻舞燕|燕舞翻|飞隐隐|天连远|水平芜|晴烟春|日映东湖|柳弄风|轻过雨,"6,6,3,4,3,3,3,3,3,3,3,4,3,3","6,6,3,4,3,3,3,3,3,3,3,4,3,3",14,50,False,,词
,梅窗,阮郎归,宋代,词,皇州新|景媚晴春|春晴|媚景新|万家明|月醉风清|清风|醉月明|人游乐|乐游人|游人|乐太平|御楼神|圣喜都民|民都|喜圣神,"3,4,2,3,3,4,2,3,3,3,2,3,3,4,2,3","3,4,2,3,3,4,2,3,3,3,2,3,3,4,2,3",16,47,False,,词
,欧阳,踏莎行,宋代,词,雁字成行|角声悲送|无端又|作长安梦|青衫小帽这回来|安仁两鬓秋霜重|孤馆残灯|小楼钟动|马踢踏|破前村冻|平生牵系为浮名|名垂万古知何用,"4,4,3,4,7,7,4,4,3,4,7,7","4,4,3,4,7,7,4,4,3,4,7,7",12,58,False,,词
,刘一止,洞仙歌,宋代,词,细风轻雾|锁山城清晓|冷蕊疏|枝为谁好|对斜桥孤驿流水溅溅|无限意清影徘徊自照|何郎空立马恼乱馀|香绮思凭花更娟妙|肠断处天涯路远音|稀行人怨角声吹老|叹客里经春又三年|向月地云阶负伊多少,"4,5,3,4,9,9,8,8,8,8,8,9","4,5,3,4,9,9,8,8,8,8,8,9",12,83,False,,词
,刘一止,夜行船,宋代,词,十顷疏|梅开半就|折芳条|嫩香沾袖|今度何郎尊前疑|怪花共那人俱瘦|恻恻轻|寒吹散酒|高城近|怕听更漏|可惜溪桥月明风|露长是在人归后,"3,4,3,4,7,7,3,4,3,4,7,7","3,4,3,4,7,7,3,4,3,4,7,7",12,56,False,,词
,刘一止,念奴娇,宋代,词,江边故国望南|云缥缈连山修木|远意渊明束带|见乡里儿曹何辱|世味熏人折腰|从事俯仰何时足|可怜菊下醉|吟谁共征逐|我爱九日佳名飘|然归思想当年丘谷|梦绕篱边犹眷|恋满把清尊馀馥|援笔洪都如君|英妙满座方倾属|月台挥袖叫|云声横断玉,"6,7,6,7,6,7,5,5,7,8,6,7,6,7,5,5","6,7,6,7,6,7,5,5,7,8,6,7,6,7,5,5",16,100,False,,词
,刘一止,念奴娇,宋代,词,故山秋晚叹萧|萧华发霜林同色|崖谷题诗追旧|赏往往苍苔绿壁|二士权奇一翁|衰病努力攀筇屐|佛香吹过了|知境是空寂|别后风月佳时拄|颐何事想东林遥碧|小砑蛮笺惊秀|句天巧何会雕刻|倚马雄才凌云|逸气路觉丹霄直|三千牍就看|君归奏文石,"6,7,6,7,6,7,5,5,7,8,6,7,6,7,5,5","6,7,6,7,6,7,5,5,7,8,6,7,6,7,5,5",16,100,False,,词
,刘一止,念奴娇,宋代,词,燕台暮集对秋|容凄紧松阴幂幂|徙倚阑边临翠|壑千顷风烟横出|坐待冰轮天空|云散一色如苍璧|姮娥有意为|谁来赴今夕|身世如许飘流佳|时轻过了他年空忆|我辈情锺端未|愧昔日兰亭陈迹|坐上何人骊歌|凄断语别还应惜|有心红烛替|人珠泪频滴,"6,7,6,7,6,7,5,5,7,8,6,7,6,7,5,5","6,7,6,7,6,7,5,5,7,8,6,7,6,7,5,5",16,100,False,,词
,刘一止,念奴娇,宋代,词,水烟收尽望汀|苹千顷银光如幂|霜镜无痕清夜|久惟有惊鱼跳出|月在杯中我疑|天赐欢饮仍如璧|姮娥应为后|期偿赛今夕|遥想当日同盟山|斋孤讽有新诗相忆|聚散难常空怅|望萍梗飘流踪迹|明月明年此身|此夜知与谁同惜|参横河侧短|篷清露时滴,"6,7,6,7,6,7,5,5,7,8,6,7,6,7,5,5","6,7,6,7,6,7,5,5,7,8,6,7,6,7,5,5",16,100,False,,词
,刘一止,踏莎行,宋代,词,两水中分|三山半落|风云气|象通廖廓|少年怀古有新诗|清愁不是伤春作|六代豪华|一时燕乐|从教雨|打风吹却|与君携酒近阑干|月明满地天无幕,"4,4,3,4,7,7,4,4,3,4,7,7","4,4,3,4,7,7,4,4,3,4,7,7",12,58,False,,词
,刘一止,虞美人,宋代,词,浪花云|叶交加舞|身近|轻冥路|天知此|客解骑鲸|今夜一江|明月送行行|从今直|上鳌峰去|应记|经行处|莫将险|语乱江声|却怕月中|高卧彩虹惊,"3,4,2,3,3,4,4,5,3,4,2,3,3,4,4,5","3,4,2,3,3,4,4,5,3,4,2,3,3,4,4,5",16,56,False,,词
,刘一止,江城子,宋代,词,秋香岩|下著尊罍|小|徘徊|莫|停杯|来岁花时|相望两悠哉|看取修眉萦度|曲真个泪界香腮|船头击|鼓片帆开|晓|风吹|首|应回|景物撩人|诗思不胜催|会有江山凄惋|句凭过雁寄侬来,"3,4,1,2,1,2,4,5,6,7,3,4,1,2,1,2,4,5,6,7","3,4,1,2,1,2,4,5,6,7,3,4,1,2,1,2,4,5,6,7",20,70,False,,词
,刘一止,临江仙,宋代,词,柳外双旌斜照|日匆匆去意难留|大江旁|畔老诸侯|举觞仍气概|觅句更风流|迟暮不堪容易|别溪声为写离愁|自从今|日转船头|他时扶杖叟|独立向沧洲,"6,7,3,4,5,5,6,7,3,4,5,5","6,7,3,4,5,5,6,7,3,4,5,5",12,60,False,,词
,刘一止,临江仙,宋代,词,落日西风原上|好笛声谁奏伊凉|缓寻山|径掇幽芳|平生真自许|江海老潜郎|最爱杯中浮蚁|闹鹅儿破壳娇黄|使君醉|里是家乡|更追修禊帖|一咏一传觞,"6,7,3,4,5,5,6,7,3,4,5,5","6,7,3,4,5,5,6,7,3,4,5,5",12,60,False,,词
,刘一止,雪月交光・醉蓬莱,宋代,词,正五云飞杖缟|素褰裳乱空交舞|拂石归来|向玉阶微步|欲唤冰娥暂凭|风使为扫氛驱雾|渐见停轮人间|未识高空真侣|千里无尘地连天迥|倦客古来路迷江树|故国烟深|想溪树何处|云鬓分行翠眉|萦曲对夜寒尊俎|清影徘徊端应|坐有风流能赋,"6,7,4,5,6,7,6,6,8,8,4,5,6,7,6,6","6,7,4,5,6,7,6,6,8,8,4,5,6,7,6,6",16,97,False,,词
,刘一止,望海潮,宋代,词,垂杨深院啼莺清|昼东风细绕檐牙|野色乱春娇云捧|日燕翻蝶舞交加|温诏|下天涯|早画船飞|楫叠鼓鸣挝|共挽旌幢缓|留丝竹醉韶华|江都自|古豪夸|正迷楼坠|絮月观吹花|玉扆眷深金瓯望|重何人暗草黄麻|归路|接堤沙|宴上林风|月紫阙烟霞|凤检飞来便|将春色到朝家,"7,7,7,7,2,3,4,5,5,6,3,3,4,5,7,7,2,3,4,5,5,6","7,7,7,7,2,3,4,5,5,6,3,3,4,5,7,7,2,3,4,5,5,6",22,107,False,,词
,刘一止,醉蓬莱,宋代,词,正官桥柳润候|馆梅开暮云凄冽|泽国春归|是烧灯时节|吹绽红蕖挽低|星斗共水光澄澈|霜瓦楼台参差|似与蓬壶相接|千骑遨游万家嬉笑|帘卷东风弄妆成列|慢舞尊前|看轻盈回雪|来岁今宵舜韶|声里对六鳌双阙|凤检飞来玉骢|去踏青门华月,"6,7,4,5,6,7,6,6,8,8,4,5,6,7,6,6","6,7,4,5,6,7,6,6,8,8,4,5,6,7,6,6",16,97,False,,词
,刘一止,望明河,宋代,词,华旌耀日报天|上使星初辞金阙|许国精忠试此|日传岩济川舟楫|向来鸡林外况|传咏篇章雄绝|问人地真是唐|朝第一未论勋业|鲸波霁|云千叠|望仙驭缥|缈神山明灭|万里勤劳也等|是壮年绣衣持节|丈夫功名事未|肯向尊前轻伤别|看飞棹归侍宸|游宴赏太平风月,"6,7,6,7,6,6,6,7,3,3,4,5,6,7,6,7,6,7","6,7,6,7,6,6,6,7,3,3,4,5,6,7,6,7,6,7",18,105,False,,词
,刘一止,蓦山溪,宋代,词,卿云衍苒|翠壁天开就|移下小方壶照|初日嘉林濯秀|君恩暂许丘壑憩夔龙开|径竹续岩花小试丹青手|声名德业|汉代谁居右|红旆碧油幢想|今古山中未有|霜松手种应待茯芩生斋|酿熟玉泉香还上萱堂寿,"4,5,6,6,10,10,4,5,6,6,10,10","4,5,6,6,10,10,4,5,6,6,10,10",12,82,False,,词
,刘一止,生查子,宋代,词,城头长短更|水调高低唱|别洒不盈斟|泪洒风烟上|明年二月时|更向城阴望|只有旧歌辞|传作风流样,"5,5,5,5,5,5,5,5","5,5,5,5,5,5,5,5",8,40,True,5言8句,词
,刘一止,清平乐,宋代,词,相望|吴楚|远信|无凭据|欲倩春|风吹泪去|化作愁|云恨雨|春应已|到三吴|楚江日|夜东徂|惟有溯流鱼上|不知尺素来无,"2,2,2,3,3,4,3,3,3,3,3,3,6,6","2,2,2,3,3,4,3,3,3,3,3,3,6,6",14,46,False,,词
,刘一止,青玉案,宋代,词,小山遮|断蓝桥路|恨短梦|难飞去|长记修|眉萦曲度|约花开槛映风|招袖总是怜渠处|追欢我|已伤迟暮|犹有多|情旧时句|极目高|楼千尺许|竹枝三唱为君|凄断东日西边雨,"3,4,3,3,3,4,6,7,3,4,3,4,3,4,6,7","3,4,3,3,3,4,6,7,3,4,3,4,3,4,6,7",16,67,False,,词
,刘一止,梦横塘,宋代,词,浪痕经雨鬓影吹|寒晓来无限萧瑟|野色分桥翦|不断溪山风物|船系朱藤路迷|烟寺远鸥浮没|听疏钟断鼓似近|远遥惊心事伤羁客|新醅旋压鹅黄拚|清愁在眼酒病萦骨|绣阁娇慵争|解说短封传忆|念谁伴|涂妆绾结|嚼蕊吹|花弄秋色|恨对南云此时|凄断有何人知得,"7,7,5,6,6,6,7,8,7,8,5,6,3,4,3,4,6,7","7,7,5,6,6,6,7,8,7,8,5,6,3,4,3,4,6,7",18,105,False,,词
,刘一止,西河,宋代,词,山驿晚行|人昨停征辔|白沙翠竹锁|柴门乱峰相倚|一番急雨洗天|回扫云风定还起|念凄断|谁与寄|双鱼尽|素难委|遥知洞户隔|烟窗簟横秋水|淡花明玉不胜|寒绿尊初试冰蚁|小欢细|酌任敧醉|扑流萤|应卜心事|谁记天|涯憔悴|对今宵皓|月明河千里|梦越空|城疏烟里,"4,5,5,6,6,7,3,3,3,3,5,6,6,7,3,4,3,4,3,3,4,5,3,4","4,5,5,6,6,7,3,3,3,3,5,6,6,7,3,4,3,4,3,3,4,5,3,4",24,105,False,,词
,刘一止,眼儿媚,宋代,词,度岁经|年两看承|谁信|有轻分|从前稳过如今|方悔不会温存|眼前无限经行|地何处不销魂|多应为你不看|风月睡过黄昏,"3,4,2,3,6,6,6,6,6,6","3,4,2,3,6,6,6,6,6,6",10,48,False,,词
,刘一止,水调歌头,宋代,词,千古严陵濑|清夜月荒凉|水明沙净波|面一叶弄孤光|北望旄头天际杀气|遥昏楚甸云树失青苍|愁绝未归客|衰鬓点吴霜|听江边鸣|宝瑟想英皇|骑鲸仙裔高|韵清绝胜风篁|醉入无何境界却笑|昔人底事远慕白云乡|不见咸阳道|烟草茂陵荒,"5,5,5,6,8,9,5,5,4,5,5,6,8,9,5,5","5,5,5,6,8,9,5,5,4,5,5,6,8,9,5,5",16,95,False,,词
,刘一止,水调歌头,宋代,词,缥缈青溪畔|山翠欲粘天|纵云台上揽|风招月自何年|新旧今逢二妙人地|一时清绝高并两峰寒|歌发烟霏外|人在去留间|著方床容|老子醉时眠|一尊相属高|会何意此时圆|况是古今难遇人月|竹花俱妙曾见句中传|不向今宵醉|忍负四婵娟,"5,5,5,6,8,9,5,5,4,5,5,6,8,9,5,5","5,5,5,6,8,9,5,5,4,5,5,6,8,9,5,5",16,95,False,,词
,刘一止,鹧鸪天,宋代,词,岩下清|阴引兴长|坐中初|识令君香|揽将风月归诗薮|乞得溪山作醉乡|怜我老|与传觞|吴霜点|鬓又何妨|只应银烛交红夜|羞对双歌发彩光,"3,4,3,4,7,7,3,3,3,4,7,7","3,4,3,4,7,7,3,3,3,4,7,7",12,55,False,,词
,刘一止,木兰花・玉楼春,宋代,词,桂香台|上秋风袅|鸭绿溪|前离思渺|一卮芳醑细深倾|听尽阳关须醉倒|政成早|晚传温诏|莫恋江|城歌吹绕|明年身到凤池边|重看春波生故沼,"3,4,3,4,7,7,3,4,3,4,7,7","3,4,3,4,7,7,3,4,3,4,7,7",12,56,False,,词
,刘一止,浣溪沙,宋代,词,午夜明|蟾冷浸溪|姮娥应|有辟寒犀|桂岩仍|在曲阑西|撷蕊攀条情未已|经丘寻壑想招携|不应痴|马惜障泥,"3,4,3,4,3,4,7,7,3,4","3,4,3,4,3,4,7,7,3,4",10,42,False,,词
,刘一止,点绛唇,宋代,词,洞户香凝宴|开特地风烟好|靓妆|娟妙|玉雪|光相照|认是桃源|绿水红云绕|真|曾到|漾舟|人老|应被|桃花笑,"5,6,2,2,2,3,4,5,1,2,2,2,2,3","5,6,2,2,2,3,4,5,1,2,2,2,2,3",14,41,False,,词
,刘一止,点绛唇,宋代,词,云鬓分行照|人明艳新妆就|御香|窗牖|细酌|鹅儿酒|铁拨鹍弦|一试春风手|龙|仙奏|绛霄|声透|不许|人间有,"5,6,2,2,2,3,4,5,1,2,2,2,2,3","5,6,2,2,2,3,4,5,1,2,2,2,2,3",14,41,False,,词
,刘一止,临江仙,宋代,词,台上风光浓欲|滴傍阑芳桂阴成|乱山相|对长官青|琢诗能句好|举酒见心倾|团扇不应秋后|弃几年仁惠风行|渭城柳|色若为情|一尊松竹底|三唱和秋声,"6,7,3,4,5,5,6,7,3,4,5,5","6,7,3,4,5,5,6,7,3,4,5,5",12,60,False,,词
,刘一止,蓦山溪,宋代,词,王家人地|奕奕争高秀|金紫照青春想|当日乌衣巷口|声名气概今见两朱轓诗|似锦酒如渑属意风光厚|酿泉石壁|未减南阳寿|清兴与谁同探|梅萼溪桥驿堠|东风御柳应访此韩翃归|步稳赤墀边肯记幽栖否,"4,5,6,6,10,10,4,5,6,6,10,10","4,5,6,6,10,10,4,5,6,6,10,10",12,82,False,,词
,刘一止,念奴娇,宋代,词,小舟漂兀犯溪|烟深入无穷寒碧|路绕莲塘浑乱|眼千顷朱朱白白|闻说高情寻盟|鸥鹭爱此风标客|掀髯一笑顿|忘身世形迹|我爱古邑风流碧|峰争秀峙相持如掖|制锦才雄应未|怕百里文书堆积|吏散庭空举觞|遨月饮兴何妨剧|却怜宣子杖|头才挂钱百,"6,7,6,7,6,7,5,5,7,8,6,7,6,7,5,5","6,7,6,7,6,7,5,5,7,8,6,7,6,7,5,5",16,100,False,,词
,刘一止,柳梢青,宋代,词,柳汀|烟暮|常记岸帻|风流张绪|酒兴诗情而今|移向那边佳处|使君自乐萧闲|未肯副岩廊虚伫|不念寒窗老人|幽梦追寻无据,"2,2,4,4,6,6,6,7,6,6","2,2,4,4,6,6,6,7,6,6",10,49,False,,词
,刘一止,鹊桥仙,宋代,词,春风真个取将花|去酬我清阴满院|名园清昼漏签迟|未肯负酒朋歌伴|使君情在暮云合|处卧看碧峰峨弁|向来魂梦几曾真|休怨断楼高不见,"7,7,7,7,7,7,7,7","7,7,7,7,7,7,7,7",8,56,True,7言8句,词
,刘一止,浣溪沙,宋代,词,曾向蓬|莱得姓名|坐中省|识是飞琼|琵琶翻|作步虚声|一自当时收拨后|世间弦索不堪听|梦回凄|断月胧明,"3,4,3,4,3,4,7,7,3,4","3,4,3,4,3,4,7,7,3,4",10,42,False,,词
,刘一止,点绛唇,宋代,词,岁月飘流故|人相望如箕斗|畔愁|千首|诗骨|能清瘦|白日鹍弦|同看春风手|君|知否|袖痕|别后|犹有|临歧酒,"5,6,2,2,2,3,4,5,1,2,2,2,2,3","5,6,2,2,2,3,4,5,1,2,2,2,2,3",14,41,False,,词
,刘一止,点绛唇,宋代,词,山邑新凉夜|堂爽气侵南斗|为谁|骧首|月冷|冰蛾瘦|八万二千|雕琢琼瑶手|君|知否|待君|归后|双照|杯中酒,"5,6,2,2,2,3,4,5,1,2,2,2,2,3","5,6,2,2,2,3,4,5,1,2,2,2,2,3",14,41,False,,词
,刘一止,望海潮,宋代,词,东郊人报春风消|息先归御柳宫梅|残雪恋枝轻阴阁|雨郁葱瑞气佳哉|清晓|九门开|听舜韶声|举迤逦天街|双阙连云六|鳌横海驾峰来|华灯竟|簇楼台|正丰年共|乐欢意徘徊|帘卷弄妆尘香趁|马轻寒细入人怀|争待|凤舆回|看一天星|斗移下蓬莱|是处歌谣太|平声入万年杯,"7,7,7,7,2,3,4,5,5,6,3,3,4,5,7,7,2,3,4,5,5,6","7,7,7,7,2,3,4,5,5,6,3,3,4,5,7,7,2,3,4,5,5,6",22,107,False,,词
,刘一止,青玉案,宋代,词,马头双|鹊飞来喜|惜凝望|音书至|一掬离|怀千万事|绿窗深夜短笺|封就应也寻人寄|春风鬓|畔疏梅蕊|映妆艳|清如洗|苦恨眼|边常忆记|楚宫行路倚桥|攀驿供尽梅花泪,"3,4,3,3,3,4,6,7,3,4,3,3,3,4,6,7","3,4,3,3,3,4,6,7,3,4,3,3,3,4,6,7",16,66,False,,词
,刘一止,喜迁莺,宋代,词,晓光|催角|听宿鸟未|惊邻鸡先觉|迤逦烟村马嘶人|起残月尚穿林薄|泪痕带霜微凝|酒力冲寒犹弱|叹倦客悄不禁|重染风尘京洛|追念人别后心事|万重难觅孤鸿托|翠幌娇深曲屏香|暖争念岁寒飘泊|怨月恨花烦恼|不是不曾经著|这情味望一成|消减新来还恶,"2,2,4,5,7,7,6,6,6,6,7,7,7,7,6,6,6,6","2,2,4,5,7,7,6,6,6,6,7,7,7,7,6,6,6,6",18,103,False,,词
,刘一止,踏莎行,宋代,词,淡月精神|疏梅风韵|粉香融|脸胭脂润|袖痕犹带玉虬烟|六朝窄样裁宫锦|眉黛分愁|眼波传信|酒阑画|烛交红影|有期无定却瞋人|索强我早谙伊性,"4,4,3,4,7,7,4,4,3,4,7,7","4,4,3,4,7,7,4,4,3,4,7,7",12,58,False,,词
,刘一止,浣溪沙,宋代,词,莫问新|欢与旧愁|浅颦微|笑总风流|眼波横|注楚江秋|十字街头家住处|心肠四散几时休|揽风招|月是朱楼,"3,4,3,4,3,4,7,7,3,4","3,4,3,4,3,4,7,7,3,4",10,42,False,,词
,汪藻,点绛唇,宋代,词,新月娟娟夜|寒江静山衔斗|起来|搔首|梅影|横窗瘦|好个霜天|闲却传杯手|君|知否|乱鸦|啼后|归兴|浓于酒,"5,6,2,2,2,3,4,5,1,2,2,2,2,3","5,6,2,2,2,3,4,5,1,2,2,2,2,3",14,41,False,,词
,汪藻,点绛唇,宋代,词,高柳蝉嘶采|菱歌断秋风起|晚云|如髻|湖上|山横翠|帘卷西楼|过雨凉生袂|天|如水|画楼|十二|有个|人同倚,"5,6,2,2,2,3,4,5,1,2,2,2,2,3","5,6,2,2,2,3,4,5,1,2,2,2,2,3",14,41,False,,词
,汪藻,小重山,宋代,词,月下潮|生红蓼汀|浅霞都敛|尽四山青|柳梢风|急坠流萤|随波处点|点乱寒星|别语|寄丁宁|如今能间|隔几长亭|夜来秋|气入银屏|梧桐雨远|恨不同听,"3,4,4,4,3,4,4,4,2,3,4,4,3,4,4,4","3,4,4,4,3,4,4,4,2,3,4,4,3,4,4,4",16,58,False,,词
,汪藻,醉落魄・一斛珠,宋代,词,小舟|帘隙|佳人半|露梅妆额|绿云低|映花如刻|恰似秋宵|一半银蟾白|结儿梢|朵香红扐|钿蝉隐|隐摇金碧|春山秋|水浑无迹|不露墙头|些子真消息,"2,2,3,4,3,4,4,5,3,4,3,4,3,4,4,5","2,2,3,4,3,4,4,5,3,4,3,4,3,4,4,5",16,57,False,,词
